loc,v(g),l,d,i,e,b,t,lOBlank,locCodeAndComment,uniq_Op,defects
129.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
13.0,2.0,0.1,9.6,20.9,1926.47,0.07,107.03,2,0,12.0,False
16.0,3.0,0.09,11.5,25.6,3385.75,0.1,188.1,3,0,15.0,False
6.0,1.0,0.25,4.0,9.69,155.1,0.01,8.62,1,0,4.0,False
12.0,2.0,0.25,4.04,36.39,593.43,0.05,32.97,0,0,7.0,False
4.0,1.0,0.2,5.0,6.18,154.4,0.01,8.58,0,0,5.0,False
7.0,1.0,0.5,2.0,7.75,31.02,0.01,1.72,3,0,4.0,False
10.0,1.0,0.15,6.59,35.81,1555.45,0.08,86.41,0,0,5.0,False
7.0,1.0,0.22,4.5,19.92,403.31,0.03,22.41,0,0,6.0,False
5.0,1.0,0.33,3.0,13.84,124.54,0.01,6.92,0,0,6.0,False
4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.0,False
5.0,1.0,0.33,3.0,13.84,124.54,0.01,6.92,0,0,6.0,False
7.0,1.0,0.13,8.0,9.37,599.71,0.02,33.32,0,0,4.0,False
113.0,19.0,0.03,34.59,53.35,63844.18,0.62,3546.9,22,0,18.0,False
7.0,1.0,0.23,4.4,25.59,495.39,0.04,27.52,1,0,8.0,False
4.0,1.0,0.5,2.0,9.83,39.3,0.01,2.18,0,0,4.0,False
26.0,1.0,0.04,25.38,11.04,7110.43,0.09,395.02,7,0,7.0,False
8.0,1.0,0.25,4.0,9.69,155.1,0.01,8.62,0,0,4.0,False
6.0,1.0,0.5,2.0,10.34,41.36,0.01,2.3,1,0,4.0,False
7.0,1.0,0.5,2.0,10.34,41.36,0.01,2.3,1,0,4.0,False
9.0,1.0,0.25,4.0,9.69,155.1,0.01,8.62,1,0,4.0,False
6.0,1.0,0.5,2.0,10.34,41.36,0.01,2.3,1,0,4.0,False
17.0,2.0,0.14,7.2,20.44,1059.56,0.05,58.86,4,0,12.0,False
17.0,2.0,0.14,7.2,20.44,1059.56,0.05,58.86,4,0,12.0,False
25.0,2.0,0.09,11.23,21.24,2676.78,0.08,148.71,6,0,13.0,False
36.0,4.0,0.07,14.0,26.43,5180.0,0.12,287.78,7,0,16.0,False
16.0,2.0,0.1,9.63,14.83,1373.5,0.05,76.31,5,0,14.0,False
6.0,1.0,0.67,1.5,5.33,12.0,0.0,0.67,1,0,3.0,False
33.0,5.0,0.06,15.58,27.65,6714.23,0.14,373.01,5,0,17.0,False
17.0,2.0,0.15,6.72,19.93,900.64,0.04,50.04,3,0,11.0,False
17.0,3.0,0.1,9.55,19.46,1773.11,0.06,98.51,3,0,14.0,False
27.0,2.0,0.16,6.14,46.44,1748.86,0.1,97.16,5,0,10.0,False
21.0,4.0,0.07,14.88,14.09,3117.7,0.07,173.21,3,0,14.0,False
18.0,3.0,0.04,23.8,8.39,4751.73,0.07,263.99,2,0,14.0,False
20.0,3.0,0.07,14.44,14.2,2963.04,0.07,164.61,3,0,13.0,False
4.0,1.0,0.67,1.5,5.33,12.0,0.0,0.67,0,0,3.0,False
75.0,9.0,0.03,34.74,24.83,29962.81,0.29,1664.6,6,3,22.0,False
19.0,3.0,0.04,23.8,8.39,4751.73,0.07,263.99,3,0,14.0,False
23.0,3.0,0.06,16.36,17.52,4690.16,0.1,260.56,3,0,18.0,False
49.0,7.0,0.05,20.5,29.18,12264.41,0.2,681.36,6,1,19.0,False
13.0,2.0,0.08,12.0,12.6,1814.83,0.05,100.82,3,0,12.0,False
4.0,1.0,0.5,2.0,9.83,39.3,0.01,2.18,0,0,4.0,False
12.0,2.0,0.1,10.5,10.29,1134.0,0.04,63.0,2,0,12.0,False
62.0,7.0,0.06,16.81,46.44,13123.81,0.26,729.1,6,3,15.0,False
113.0,33.0,0.02,44.0,43.34,83897.1,0.64,4660.95,20,4,24.0,False
22.0,2.0,0.15,6.46,31.95,1333.91,0.07,74.11,4,0,8.0,False
22.0,5.0,0.07,13.36,16.32,2916.76,0.07,162.04,2,1,14.0,False
60.0,7.0,0.05,21.35,41.66,18984.28,0.3,1054.68,11,0,15.0,False
93.0,11.0,0.04,25.06,58.85,36971.26,0.49,2053.96,11,3,17.0,False
40.0,6.0,0.06,16.5,40.0,10888.66,0.22,604.93,4,1,15.0,False
80.0,13.0,0.03,32.85,42.16,45510.75,0.46,2528.37,10,4,21.0,False
57.0,14.0,0.03,29.92,29.33,26258.54,0.29,1458.81,5,0,22.0,False
64.0,11.0,0.03,28.83,38.57,32050.38,0.37,1780.58,6,4,22.0,False
8.0,2.0,0.17,5.83,8.54,290.67,0.02,16.14,1,0,7.0,False
55.0,17.0,0.05,18.75,40.31,14171.48,0.25,787.3,6,1,15.0,False
55.0,17.0,0.05,18.75,40.03,14072.38,0.25,781.8,7,1,15.0,False
8.0,4.0,0.17,5.79,17.28,578.57,0.03,32.14,1,0,9.0,False
8.0,4.0,0.17,5.79,17.98,601.71,0.03,33.43,0,0,9.0,False
4.0,1.0,0.4,2.5,7.86,49.13,0.01,2.73,0,0,5.0,False
15.0,5.0,0.16,6.19,21.8,834.61,0.04,46.37,0,0,9.0,False
11.0,4.0,0.19,5.33,17.85,507.65,0.03,28.2,0,0,8.0,False
12.0,4.0,0.17,5.79,20.05,671.14,0.04,37.29,0,0,9.0,False
12.0,4.0,0.17,5.79,19.36,648.0,0.04,36.0,0,0,9.0,False
7.0,3.0,0.19,5.25,15.63,430.73,0.03,23.93,1,0,9.0,False
12.0,3.0,0.19,5.25,17.12,471.76,0.03,26.21,0,0,9.0,False
8.0,4.0,0.17,5.79,17.98,601.71,0.03,33.43,1,0,9.0,False
11.0,3.0,0.11,9.17,10.26,861.77,0.03,47.88,1,0,11.0,False
7.0,3.0,0.21,4.8,13.88,319.72,0.02,17.76,1,0,8.0,False
7.0,2.0,0.29,3.5,15.36,188.21,0.02,10.46,1,0,7.0,False
12.0,4.0,0.19,5.33,17.85,507.65,0.03,28.2,0,0,8.0,False
48.0,16.0,0.06,17.5,34.89,10683.67,0.2,593.54,4,1,14.0,False
46.0,4.0,0.05,20.9,33.07,14441.62,0.23,802.31,4,0,17.0,False
22.0,2.0,0.13,8.0,33.67,2154.75,0.09,119.71,2,0,10.0,False
7.0,1.0,0.38,2.67,9.47,67.38,0.01,3.74,1,0,4.0,False
85.0,11.0,0.04,23.67,72.26,40473.12,0.57,2248.51,17,2,13.0,False
55.0,4.0,0.06,16.0,42.28,10824.5,0.23,601.36,19,0,13.0,False
76.0,9.0,0.05,19.78,73.22,28658.69,0.48,1592.15,17,0,12.0,False
97.0,12.0,0.04,24.19,81.4,47614.91,0.66,2645.27,19,2,13.0,False
74.0,10.0,0.04,22.5,45.13,22847.72,0.34,1269.32,11,3,15.0,False
75.0,6.0,0.06,17.92,28.15,9037.87,0.17,502.1,30,0,15.0,False
112.0,13.0,0.03,36.76,48.4,65391.43,0.59,3632.86,19,1,20.0,False
20.0,3.0,0.12,8.56,19.7,1442.08,0.06,80.12,4,0,11.0,False
7.0,2.0,0.4,2.5,13.2,82.5,0.01,4.58,0,0,4.0,False
43.0,3.0,0.08,12.4,25.69,3950.36,0.11,219.46,1,0,12.0,False
4.0,1.0,0.67,1.5,7.74,17.41,0.0,0.97,0,0,3.0,False
16.0,1.0,0.11,8.86,32.72,2567.36,0.1,142.63,4,0,8.0,False
25.0,3.0,0.1,9.75,24.29,2309.16,0.08,128.28,6,0,13.0,False
4.0,2.0,0.25,4.0,8.72,139.48,0.01,7.75,0,0,6.0,False
22.0,3.0,0.08,12.41,19.95,3072.34,0.08,170.69,5,0,13.0,False
25.0,3.0,0.06,16.03,24.89,6397.47,0.13,355.41,4,1,13.0,False
24.0,3.0,0.08,12.5,20.91,3266.79,0.09,181.49,5,1,12.0,False
38.0,8.0,0.07,14.61,37.8,8066.95,0.18,448.16,4,0,14.0,False
4.0,1.0,0.67,1.5,5.33,12.0,0.0,0.67,0,0,3.0,False
14.0,2.0,0.05,18.67,7.83,2728.41,0.05,151.58,0,1,7.0,False
23.0,5.0,0.06,17.33,15.93,4786.0,0.09,265.89,1,0,13.0,False
29.0,5.0,0.13,7.5,37.82,2127.25,0.09,118.18,5,0,10.0,False
19.0,4.0,0.11,9.21,25.22,2138.11,0.08,118.78,0,0,13.0,False
16.0,4.0,0.12,8.46,30.47,2181.75,0.09,121.21,1,0,10.0,False
5.0,1.0,0.29,3.5,9.49,116.27,0.01,6.46,1,0,7.0,False
28.0,9.0,0.11,9.23,53.71,4571.12,0.17,253.95,8,0,9.0,False
17.0,9.0,0.14,7.0,53.57,2625.0,0.13,145.83,1,0,14.0,False
5.0,1.0,0.2,5.0,6.74,168.44,0.01,9.36,0,0,5.0,False
5.0,1.0,0.16,6.25,6.74,263.19,0.01,14.62,0,0,5.0,False
10.0,1.0,0.17,6.0,15.57,560.43,0.03,31.13,2,0,6.0,False
25.0,4.0,0.07,15.0,25.7,5781.54,0.13,321.2,3,0,13.0,False
31.0,4.0,0.07,13.5,23.99,4372.04,0.11,242.89,5,0,15.0,False
90.0,11.0,0.04,23.71,51.95,29204.5,0.41,1622.47,9,0,15.0,False
4.0,1.0,0.27,3.75,6.74,94.75,0.01,5.26,0,0,5.0,False
4.0,1.0,0.2,5.0,6.74,168.44,0.01,9.36,0,0,5.0,False
10.0,1.0,0.19,5.4,15.38,448.34,0.03,24.91,2,0,6.0,False
20.0,4.0,0.08,12.0,26.7,3845.11,0.11,213.62,3,0,12.0,False
33.0,5.0,0.07,14.62,29.56,6323.27,0.14,351.29,2,0,13.0,False
9.0,1.0,0.33,3.0,25.9,233.13,0.03,12.95,1,0,6.0,False
20.0,3.0,0.07,13.54,23.32,4275.02,0.11,237.5,3,0,16.0,False
17.0,3.0,0.1,10.29,23.01,2437.44,0.08,135.41,2,0,13.0,False
17.0,3.0,0.1,10.29,23.01,2437.44,0.08,135.41,2,0,13.0,False
20.0,3.0,0.1,10.29,23.01,2437.44,0.08,135.41,3,0,13.0,False
15.0,2.0,0.17,5.73,27.17,891.1,0.05,49.51,3,0,9.0,False
20.0,3.0,0.07,13.54,23.32,4275.02,0.11,237.5,3,0,16.0,False
20.0,3.0,0.1,10.29,23.01,2437.44,0.08,135.41,3,0,13.0,False
15.0,2.0,0.16,6.14,27.47,1034.31,0.06,57.46,3,0,9.0,False
44.0,8.0,0.02,50.36,10.54,26723.14,0.18,1484.62,2,3,15.0,False
79.0,18.0,0.03,31.34,51.31,50387.2,0.54,2799.29,12,0,23.0,False
18.0,5.0,0.14,7.08,23.92,1200.33,0.06,66.69,3,0,10.0,False
92.0,16.0,0.03,36.97,44.59,60959.0,0.55,3386.61,13,0,24.0,False
36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
45.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.177591911764706,False
34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
32.0,5.0,0.05,21.75,15.59,7373.28,0.11,409.63,3,0,15.0,False
52.0,8.0,0.05,21.08,32.74,14549.77,0.23,808.32,4,1,17.0,False
27.0,5.0,0.06,16.36,32.07,8587.52,0.17,477.08,5,1,16.0,False
99.0,12.0,0.02,41.5,26.44,45539.85,0.37,2529.99,27,2,22.0,False
103.0,12.0,0.03,35.42,28.22,35409.67,0.33,1967.2,30,2,23.0,False
132.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
40.0,4.0,0.06,16.57,23.69,6505.13,0.13,361.4,13,0,16.0,False
37.0,4.0,0.05,19.8,26.5,10387.42,0.17,577.08,12,0,18.0,False
56.0,8.0,0.04,28.47,23.95,19411.73,0.23,1078.43,13,4,22.0,False
56.0,7.0,0.05,21.94,23.42,11272.23,0.17,626.23,16,4,18.0,False
68.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
64.0,4.0,0.04,28.31,41.72,33429.05,0.39,1857.17,14,0,16.0,False
15.0,4.0,0.12,8.13,15.14,999.25,0.04,55.51,1,0,13.0,False
62.0,29.0,0.02,49.48,30.41,74453.39,0.5,4136.3,5,5,25.0,False
30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
94.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
61.0,11.0,0.03,32.15,31.27,32324.04,0.34,1795.78,4,0,22.0,False
41.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
75.0,9.0,0.04,28.26,61.29,48932.72,0.58,2718.48,9,0,18.0,False
47.0,5.0,0.03,29.42,19.93,17256.56,0.2,958.7,7,0,15.0,False
21.0,2.0,0.12,8.53,32.46,2362.35,0.09,131.24,4,0,13.0,False
24.0,6.0,0.05,19.5,12.39,4710.76,0.08,261.7,3,0,13.0,False
17.0,2.0,0.19,5.25,25.69,708.15,0.04,39.34,4,0,7.0,False
21.0,2.0,0.11,9.47,42.05,3773.88,0.13,209.66,5,0,10.0,False
10.0,2.0,0.11,9.0,11.72,949.37,0.04,52.74,1,0,9.0,False
13.0,2.0,0.1,10.5,11.91,1312.72,0.04,72.93,2,0,9.0,False
11.0,2.0,0.09,10.8,9.52,1110.22,0.03,61.68,1,0,9.0,False
13.0,1.0,0.25,4.0,28.32,453.2,0.04,25.18,2,0,6.0,False
20.0,4.0,0.06,15.56,14.54,3518.33,0.08,195.46,3,0,14.0,False
20.0,5.0,0.17,5.85,22.51,770.36,0.04,42.8,3,0,9.0,False
7.0,1.0,0.29,3.5,13.32,163.12,0.02,9.06,1,0,7.0,False
5.0,1.0,0.67,1.5,16.84,37.9,0.01,2.11,0,0,3.0,False
24.0,3.0,0.07,15.0,15.85,3565.29,0.08,198.07,3,0,10.0,False
33.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
127.0,23.0,0.02,64.29,53.55,221324.02,1.15,12295.78,16,0,30.0,False
28.0,4.0,0.1,10.46,47.94,5246.31,0.17,291.46,6,0,16.0,False
69.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
100.0,15.0,0.05,21.3,90.79,41183.72,0.64,2287.98,12,0,19.0,False
5.0,2.0,0.21,4.8,13.88,319.72,0.02,17.76,0,0,8.0,False
11.0,3.0,0.14,7.15,19.66,1004.96,0.05,55.83,2,0,11.0,False
17.0,5.0,0.05,19.0,13.27,4791.29,0.08,266.18,2,0,16.0,False
11.0,5.0,0.11,9.5,18.0,1624.19,0.06,90.23,1,0,9.0,False
8.0,1.0,0.33,3.0,22.2,199.82,0.02,11.1,1,0,6.0,False
7.0,1.0,0.67,1.5,22.0,49.5,0.01,2.75,1,0,3.0,False
18.0,3.0,0.11,9.5,21.28,1920.13,0.07,106.67,2,0,13.0,False
10.0,2.0,0.19,5.25,13.39,369.12,0.02,20.51,1,0,7.0,False
5.0,1.0,0.32,3.12,11.16,108.97,0.01,6.05,0,0,5.0,False
10.0,2.0,0.16,6.3,10.81,429.12,0.02,23.84,1,0,7.0,False
22.0,3.0,0.1,9.64,27.58,2564.3,0.09,142.46,2,0,10.0,False
47.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
28.0,5.0,0.03,38.0,17.63,25460.0,0.22,1414.44,4,0,19.0,False
22.0,1.0,0.14,7.19,37.93,1959.5,0.09,108.86,6,0,10.0,False
22.0,1.0,0.14,7.19,37.93,1959.5,0.09,108.86,6,0,10.0,False
19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
21.0,2.0,0.07,13.87,24.65,4740.18,0.11,263.34,4,0,16.0,False
29.0,2.0,0.07,13.63,34.41,6394.96,0.16,355.28,7,0,14.0,False
32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
33.0,1.0,0.13,7.79,55.3,3357.12,0.14,186.51,7,0,11.0,False
36.0,2.0,0.04,23.22,28.49,15363.84,0.22,853.55,7,0,19.0,False
31.0,1.0,0.13,7.89,52.86,3292.03,0.14,182.89,7,0,11.0,False
79.0,4.0,0.02,53.65,32.28,92912.68,0.58,5161.82,19,0,19.0,False
61.0,5.0,0.04,27.26,50.14,37269.58,0.46,2070.53,8,0,14.0,False
94.0,5.0,0.02,47.69,42.27,96152.47,0.67,5341.8,17,0,20.0,False
17.0,1.0,0.19,5.34,42.58,1215.96,0.08,67.55,4,0,9.0,False
16.0,1.0,0.09,10.8,15.16,1768.14,0.05,98.23,7,0,9.0,False
65.0,7.0,0.02,47.67,23.89,54287.21,0.38,3015.96,14,0,22.0,False
18.0,1.0,0.08,12.6,14.81,2350.66,0.06,130.59,8,0,9.0,False
44.0,7.0,0.05,22.17,41.05,20171.67,0.3,1120.65,6,0,14.0,False
58.0,2.0,0.05,21.78,54.61,25901.98,0.4,1439.0,5,0,14.0,False
58.0,10.0,0.04,23.88,48.23,27513.65,0.38,1528.54,8,0,18.0,False
19.0,1.0,0.12,8.44,69.95,4979.76,0.2,276.65,3,0,9.0,False
9.0,4.0,0.13,8.0,13.03,833.99,0.03,46.33,0,0,12.0,False
32.0,4.0,0.08,12.67,26.19,4201.63,0.11,233.42,7,0,16.0,False
9.0,1.0,0.2,5.0,16.75,418.81,0.03,23.27,1,0,7.0,False
26.0,3.0,0.08,13.13,29.53,5087.83,0.13,282.66,3,0,14.0,False
46.0,6.0,0.05,19.74,35.54,13847.46,0.23,769.3,8,0,21.0,False
32.0,5.0,0.07,14.98,36.79,8252.37,0.18,458.46,6,0,17.0,False
14.0,1.0,0.1,10.0,15.6,1560.0,0.05,86.67,3,0,10.0,False
17.0,3.0,0.13,8.0,13.55,867.34,0.04,48.19,3,0,12.0,False
25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
40.0,5.0,0.05,21.53,29.49,13673.67,0.21,759.65,11,0,17.0,False
149.0,67.0,0.03,32.45,119.74,126117.24,1.3,7006.51,28,1,15.0,False
60.0,10.0,0.04,28.0,31.38,24605.47,0.29,1366.97,8,0,28.0,False
42.0,3.0,0.03,32.25,33.85,35218.8,0.36,1956.6,8,0,25.0,False
15.0,2.0,0.11,9.17,19.8,1663.94,0.06,92.44,1,0,11.0,False
24.0,2.0,0.07,15.0,33.29,7490.93,0.17,416.16,3,0,15.0,False
117.0,13.0,0.05,18.64,49.52,17204.0,0.31,955.78,14,0,11.0,False
21.0,4.0,0.08,13.09,17.07,2925.55,0.07,162.53,4,0,16.0,False
13.0,1.0,0.11,9.39,16.14,1423.55,0.05,79.09,3,0,13.0,False
37.0,3.0,0.06,16.39,46.39,12460.75,0.25,692.26,8,0,15.0,False
24.0,3.0,0.11,8.86,24.83,1950.69,0.07,108.37,6,0,13.0,False
16.0,1.0,0.13,7.5,23.63,1328.99,0.06,73.83,4,0,10.0,False
16.0,1.0,0.14,7.31,20.12,1076.02,0.05,59.78,4,0,9.0,False
25.0,1.0,0.11,9.5,29.44,2656.99,0.09,147.61,6,0,12.0,False
25.0,1.0,0.11,9.5,29.44,2656.99,0.09,147.61,6,0,12.0,False
25.0,1.0,0.11,9.5,29.44,2656.99,0.09,147.61,6,0,12.0,False
10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
13.0,1.0,0.19,5.19,33.5,903.03,0.06,50.17,3,0,9.0,False
13.0,1.0,0.1,10.0,18.8,1880.23,0.06,104.46,2,0,10.0,False
22.0,1.0,0.16,6.09,43.23,1602.57,0.09,89.03,6,0,9.0,False
14.0,1.0,0.11,9.38,21.35,1876.47,0.07,104.25,2,0,10.0,False
5.0,1.0,0.33,3.0,14.99,134.92,0.01,7.5,0,0,6.0,False
16.0,3.0,0.09,10.56,25.3,2822.18,0.09,156.79,2,0,13.0,False
16.0,3.0,0.09,10.56,25.3,2822.18,0.09,156.79,2,0,13.0,False
10.0,1.0,0.24,4.2,26.28,463.52,0.04,25.75,2,0,7.0,False
34.0,3.0,0.07,14.7,42.57,9198.64,0.21,511.04,6,0,14.0,False
27.0,1.0,0.08,12.09,46.08,6739.4,0.19,374.41,6,0,9.0,False
19.0,3.0,0.1,9.75,16.4,1559.14,0.05,86.62,3,0,12.0,False
63.0,5.0,0.04,27.24,50.66,37588.57,0.46,2088.25,14,0,22.0,False
5.0,1.0,0.33,3.0,13.84,124.54,0.01,6.92,0,0,6.0,False
20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
20.0,2.0,0.12,8.46,30.89,2211.36,0.09,122.85,5,0,11.0,False
7.0,1.0,0.41,2.44,34.82,208.05,0.03,11.56,0,0,4.0,False
24.0,3.0,0.11,9.0,24.4,1976.54,0.07,109.81,4,2,9.0,False
16.0,3.0,0.09,10.56,25.3,2822.18,0.09,156.79,2,0,13.0,False
5.0,1.0,0.4,2.5,15.95,99.66,0.01,5.54,1,0,5.0,False
16.0,3.0,0.09,10.56,25.3,2822.18,0.09,156.79,2,0,13.0,False
18.0,4.0,0.09,10.91,20.68,2461.32,0.08,136.74,2,0,15.0,False
7.0,2.0,0.19,5.14,16.71,442.04,0.03,24.56,1,0,8.0,False
18.0,2.0,0.12,8.25,25.77,1754.01,0.07,97.45,4,0,11.0,False
7.0,1.0,0.27,3.75,22.34,314.11,0.03,17.45,1,0,6.0,False
24.0,1.0,0.08,13.24,31.73,5558.82,0.14,308.82,5,0,15.0,False
20.0,1.0,0.09,11.2,26.89,3373.38,0.1,187.41,4,0,14.0,False
26.0,1.0,0.1,9.88,48.87,4770.16,0.16,265.01,5,0,13.0,False
50.0,4.0,0.04,23.38,37.61,20564.75,0.29,1142.49,7,0,32.0,False
18.0,1.0,0.1,10.0,20.39,2039.01,0.07,113.28,6,0,10.0,False
43.0,7.0,0.04,24.55,34.93,21044.74,0.29,1169.15,4,0,20.0,False
18.0,1.0,0.07,13.57,16.87,3106.47,0.08,172.58,6,0,10.0,False
60.0,7.0,0.05,18.25,57.84,19263.93,0.35,1070.22,2,2,16.0,False
16.0,1.0,0.07,15.0,23.49,5284.43,0.12,293.58,2,0,11.0,False
16.0,1.0,0.09,10.8,15.16,1768.14,0.05,98.23,7,0,9.0,False
21.0,2.0,0.08,12.28,19.61,2956.6,0.08,164.26,4,0,13.0,False
16.0,2.0,0.12,8.25,18.86,1283.61,0.05,71.31,4,0,12.0,False
19.0,1.0,0.13,7.92,35.49,2224.14,0.09,123.56,4,0,10.0,False
15.0,1.0,0.14,7.22,22.94,1196.5,0.06,66.47,4,0,10.0,False
22.0,2.0,0.08,12.07,34.27,4993.65,0.14,277.43,4,0,13.0,False
19.0,1.0,0.13,7.92,35.49,2224.14,0.09,123.56,4,0,10.0,False
23.0,3.0,0.06,15.5,33.87,8138.08,0.18,452.12,3,0,15.0,False
24.0,2.0,0.08,12.13,37.64,5541.28,0.15,307.85,4,0,13.0,False
23.0,1.0,0.11,8.74,47.88,3653.45,0.14,202.97,5,0,11.0,False
22.0,2.0,0.13,7.41,51.47,2828.52,0.13,157.14,4,0,11.0,False
29.0,3.0,0.06,17.18,21.62,6383.19,0.12,354.62,7,0,14.0,False
54.0,6.0,0.08,13.0,26.76,4521.86,0.12,251.21,7,0,11.0,False
18.0,1.0,0.19,5.33,60.12,1710.01,0.11,95.0,4,0,8.0,False
23.0,2.0,0.06,17.0,20.49,5922.62,0.12,329.03,3,0,17.0,False
17.0,1.0,0.2,5.04,64.83,1649.1,0.11,91.62,4,0,8.0,False
13.0,2.0,0.15,6.6,12.12,528.0,0.03,29.33,3,0,11.0,False
13.0,1.0,0.11,9.0,14.81,1199.32,0.04,66.63,4,0,9.0,False
35.0,5.0,0.07,15.33,19.75,4643.9,0.1,257.99,5,0,16.0,False
26.0,2.0,0.06,17.37,31.63,9543.01,0.18,530.17,7,0,15.0,False
31.0,4.0,0.05,19.48,33.38,12660.78,0.22,703.38,2,1,19.0,False
20.0,1.0,0.11,9.31,31.53,2731.23,0.1,151.73,5,0,11.0,False
20.0,1.0,0.11,9.31,31.53,2731.23,0.1,151.73,5,0,11.0,False
20.0,1.0,0.13,7.88,33.47,2075.37,0.09,115.3,5,0,9.0,False
31.0,1.0,0.05,20.25,25.17,10322.46,0.17,573.47,5,0,9.0,False
21.0,1.0,0.09,10.64,32.1,3631.6,0.11,201.76,5,0,9.0,False
8.0,1.0,0.42,2.4,38.07,219.3,0.03,12.18,1,0,4.0,False
33.0,7.0,0.06,17.81,41.43,13145.13,0.25,730.28,4,0,19.0,False
22.0,1.0,0.1,9.9,35.61,3490.08,0.12,193.89,5,0,11.0,False
17.0,1.0,0.13,7.65,27.21,1592.34,0.07,88.46,5,0,9.0,False
44.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
44.0,11.0,0.03,30.39,49.93,46125.32,0.51,2562.52,4,0,23.0,False
25.0,2.0,0.1,10.5,29.91,3297.43,0.1,183.19,5,0,14.0,False
18.0,2.0,0.1,10.0,24.97,2497.28,0.08,138.74,3,0,11.0,False
16.0,3.0,0.14,7.0,14.89,729.74,0.03,40.54,3,0,12.0,False
40.0,4.0,0.06,16.32,45.36,12102.03,0.25,672.33,6,0,12.0,False
24.0,1.0,0.15,6.65,56.37,2494.57,0.13,138.59,6,0,9.0,False
64.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
27.0,8.0,0.02,40.18,16.63,26850.39,0.22,1491.69,2,0,17.0,False
38.0,9.0,0.05,19.5,36.24,13780.28,0.24,765.57,9,4,12.0,False
22.0,5.0,0.15,6.75,23.13,1053.69,0.05,58.54,1,0,6.0,False
29.0,6.0,0.06,16.67,24.23,6730.3,0.13,373.91,4,0,16.0,False
16.0,1.0,0.21,4.77,55.71,1267.11,0.09,70.4,3,0,4.0,False
29.0,6.0,0.07,15.0,20.94,4710.61,0.1,261.7,5,1,18.0,False
11.0,1.0,0.23,4.31,33.65,624.38,0.05,34.69,2,0,8.0,False
23.0,3.0,0.08,12.73,23.72,3841.74,0.1,213.43,4,0,14.0,False
29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
16.0,1.0,0.18,5.6,71.16,2231.64,0.13,123.98,2,0,8.0,False
21.0,2.0,0.11,9.0,36.32,2942.1,0.11,163.45,6,0,12.0,False
22.0,3.0,0.13,7.5,19.02,1069.68,0.05,59.43,4,0,12.0,False
15.0,1.0,0.11,9.0,18.67,1512.0,0.06,84.0,4,0,9.0,False
27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False
8.0,1.0,0.42,2.36,42.98,240.1,0.03,13.34,0,0,4.0,False
36.0,12.0,0.05,20.53,23.42,9875.3,0.16,548.63,3,0,14.0,False
48.0,17.0,0.03,28.88,25.32,21111.28,0.24,1172.85,3,0,14.0,False
31.0,4.0,0.09,11.25,27.8,3518.46,0.1,195.47,3,0,15.0,False
25.0,7.0,0.07,14.74,29.1,6318.77,0.14,351.04,2,0,14.0,False
24.0,1.0,0.13,7.88,74.67,4639.32,0.2,257.74,0,0,4.0,False
